track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6Z8sv0vpi9I8yYanAJWz3v,Hermetica,Acido Argentino,En las Calles de Liniers,36,208506,False,0.605,0.9,10,-9.264,0,0.0677,7.7e-05,0.0,0.345,0.309,117.134,4,heavy-metal
03QuZlIrO7RGx12G7T8enl,Malon,Nuevo Orden Mundial,Deshacer el Mundo,39,290920,False,0.523,0.948,2,-4.946,1,0.0499,0.000253,1.96e-05,0.1,0.474,144.029,4,heavy-metal
3V417nSM4Ilh0Tt5CqustV,Brothers of Metal,Prophecy of Ragnarök,Yggdrasil,62,272292,False,0.469,0.743,1,-5.57,0,0.0272,0.00222,0.000111,0.276,0.481,86.953,4,heavy-metal
1OIdkkGAlW3u33Rnhi9KkQ,Barilari,Abuso De Poder,Algo Mágico,34,263665,False,0.467,0.744,2,-4.45,0,0.0346,0.000801,0.0,0.131,0.316,144.058,4,heavy-metal
3wMAVZZwDhaMRS6rpHEU3S,Barilari;Jens Johansson;Emppu Vuorinen;Sami Vänskä;Jukka Nevalainen,Barilari,Y las Sombras Quedarán Atrás,32,433066,False,0.485,0.809,6,-5.558,1,0.037,0.000635,0.0139,0.103,0.26,133.527,4,heavy-metal
2cyJkqB2OYHwWWvKGtrJ0r,Beast In Black,From Hell with Love,Sweet True Lies,60,206563,False,0.466,0.912,1,-5.141,0,0.0466,7.75e-05,0.00294,0.284,0.661,136.035,4,heavy-metal
3yAtqv6qtFqPmhF3kyEWCA,Los Antiguos,Madera Prohibida,H.P.V.,33,137430,False,0.379,0.993,4,-5.482,0,0.126,2.4e-05,0.0058,0.8,0.203,116.877,4,heavy-metal
4z9ick8e1N09t1rk4Cc3Hi,Stepfather Fred,Blue Pride,Blue Pride,32,208024,False,0.612,0.792,6,-5.799,1,0.0456,0.00059,0.0,0.079,0.484,119.982,4,heavy-metal
230QECARol1jtRJjhw2vFc,Los Antiguos,Simple,Los grises,33,131213,False,0.272,0.94,1,-4.951,0,0.0766,4.31e-06,0.000773,0.14,0.256,97.276,4,heavy-metal
0ojGXbSAH6INkZX24Kfs2u,Accept,Too Mean to Die,The Best Is yet to Come,55,287466,False,0.402,0.647,11,-7.243,0,0.032,0.00281,1.77e-05,0.111,0.508,167.973,4,heavy-metal
4djhyh5HKnXys06XRnYbfU,A.N.I.M.A.L.;Chuck Jhonson and Juan Jose Burgos;Richard Kaplan,Poder Latino,Fuerza para aguantar - Strength to Endure,33,168533,False,0.424,0.932,5,-6.386,1,0.0531,0.00103,0.0,0.35,0.612,163.564,4,heavy-metal
2MS005q7abf1zNjy5h3Vd0,Asspera,Garcha2 X To2 La2,La Puntita,33,298783,True,0.364,0.854,2,-5.179,1,0.0445,9.1e-05,0.000298,0.165,0.552,134.944,3,heavy-metal
6egKoKbP0EImASUenFRKpe,Kotiteollisuus,7,Vieraan sanomaa,33,269440,False,0.359,0.869,9,-3.689,1,0.0415,0.000245,0.488,0.101,0.274,202.085,4,heavy-metal
7qimFcJMQ4pCqxLOCtEK3M,Almafuerte,Trillando la Fina,"Muere monstruo, muere",33,248973,False,0.426,0.951,2,-3.739,1,0.0593,0.00548,0.0,0.15,0.527,174.11,4,heavy-metal
0MU02RWAlwwqUbkdFypp8W,Riff,Que Sea Rock,En la Ciudad del Gran Rio,35,274546,False,0.525,0.95,9,-4.287,1,0.0553,3.45e-05,0.000684,0.226,0.466,131.246,4,heavy-metal
1VzbGdbmwGKMYkFZLjqqrc,Asspera,Garcha2 X To2 La2,Vecinos de Mierda,34,248090,True,0.565,0.936,1,-4.197,1,0.0295,1.31e-05,0.101,0.106,0.634,110.021,4,heavy-metal
2JV7HECAjksEeHh31Pg8b3,Asspera,Cada Vez Mas Pelotudos,El Peaje Más Caro del Mundo,34,333653,True,0.515,0.913,1,-2.724,1,0.0467,0.000366,1.29e-06,0.864,0.396,125.016,4,heavy-metal
5bpYgo2ytqJteO5aOLuW1H,Riff,Que Sea Rock,Bienvenida a Mi Lado Oscuro,33,205266,False,0.393,0.974,9,-3.288,1,0.128,9.18e-05,0.0,0.29,0.531,172.814,4,heavy-metal
4X2nqt4Pu1lcmYYeuGBjkG,Almafuerte,Del Entorno,Por Nacer,33,178373,False,0.252,0.961,4,-3.42,0,0.0706,0.000452,0.000474,0.0674,0.421,85.313,4,heavy-metal
1J2Qlqu12mv4abTaDWPDDn,Almafuerte,Trillando la Fina,Trillando la fina,34,207840,False,0.561,0.896,0,-4.271,1,0.0452,0.00493,1.83e-06,0.141,0.704,132.086,4,heavy-metal
6YYoD1hHEw3w1PbcZ9NECX,Riff,Contenidos,Mal Romance,34,173840,False,0.498,0.84,2,-9.822,1,0.0455,9.88e-05,0.113,0.103,0.0916,89.069,4,heavy-metal
3unn009p4X2XenBrOyhkG7,Carajo,Hoy Como Ayer (En Vivo),Invisible,34,247840,False,0.403,0.981,6,-3.199,1,0.0715,0.000207,0.0013,0.0982,0.319,158.071,4,heavy-metal
1mSQAAXz3Jw0pkPXybL38q,Almafuerte,A Fondo Blanco,Homenaje,33,253026,False,0.42,0.96,2,-3.478,1,0.0523,0.0176,1.22e-05,0.229,0.447,125.885,4,heavy-metal
3aIfJMxzIZt8XDuJOF56VW,Carajo,Inmundo,Joder,34,224146,False,0.611,0.992,0,-2.098,1,0.103,0.000278,1.01e-05,0.132,0.541,127.973,4,heavy-metal
086hAVoN0fi2oPnzyWi8Ll,Hermetica,Intérpretes,Sepulcro Civil,34,180400,False,0.289,0.917,0,-8.521,1,0.236,0.00362,0.0,0.119,0.355,150.04,4,heavy-metal
7cpCGXoItO3OGKyIQXAmBA,Malon,Serie De Oro,Malon Mestizo,32,215586,False,0.475,0.864,2,-7.319,1,0.0428,5.75e-06,0.00075,0.0861,0.645,109.017,4,heavy-metal
46FJ0EpDUslC5jKSZd4cml,Stam1na,Uudet kymmenen käskyä,Viisi laukausta päähän,33,233064,False,0.406,0.95,11,-6.558,0,0.0688,0.000574,0.00059,0.278,0.34,179.961,4,heavy-metal
0lGB9TanliqW8rYVj7JusE,Rata Blanca,Rata Blanca,La Misma Mujer,34,447133,False,0.531,0.396,6,-16.702,1,0.0275,0.0181,0.835,0.115,0.391,104.209,4,heavy-metal
5qT9INHPbJzRp3PgfM2I84,Stam1na,Taival,Elämänlanka,34,210758,False,0.44,0.938,11,-4.294,0,0.0447,7.2e-05,0.000114,0.267,0.34,97.746,4,heavy-metal
4gTmUJIVkIBKIhuWcepu7q,Horcas,Por Tu Honor,En la Jaula,32,237586,False,0.309,0.98,1,-3.758,1,0.119,8.04e-05,0.0029,0.311,0.241,147.722,4,heavy-metal
52sQMxvfgMCkmwJrQKNWNt,Ricardo Iorio,Atesorando los cielos,Quiero Ser Como Usted,33,254480,False,0.427,0.788,4,-3.486,1,0.0303,0.00655,0.000455,0.0666,0.489,80.025,4,heavy-metal
6xB180dd0R1L54apgTLLGD,Hermetica,Victimas del Vaciamiento,Cuando Duerma la Ciudad,34,288733,False,0.444,0.465,11,-13.632,0,0.026,0.000152,0.0349,0.0633,0.28,80.802,4,heavy-metal
1tY0I9dykjjWRD1TdwymO6,Horcas,Day Tripper - 15 Años de un Viaje Sin Escalas,La Razón Que Te Demora,32,315213,False,0.328,0.774,1,-6.296,1,0.0346,0.00286,0.000633,0.0627,0.321,112.582,4,heavy-metal
2zumIZU09Iz2eGRJ5UXHms,V8,Un Paso Mas en la Batalla,Deseando Destruir y Matar,33,316413,False,0.288,0.982,2,-4.81,1,0.103,0.00599,0.000318,0.688,0.408,90.765,4,heavy-metal
0YWEW8N0BYzeL8bB3WyVgv,Rata Blanca,Rata Blanca,Gente Del Sur,34,479840,False,0.355,0.336,6,-14.443,1,0.0278,0.00706,0.666,0.12,0.127,105.513,4,heavy-metal
2fYZG40vCSKNYLDt0rI2JX,Rata Blanca,Poder Vivo,Guerrero del Arco Iris,34,326652,False,0.453,0.994,5,-3.503,0,0.14,0.000186,0.337,0.873,0.179,82.993,4,heavy-metal
4wvqASb0pNFqVHw6rQad2z,Stam1na,Taival,Kannoin sinut läpi hiljaisen huoneen,34,233642,False,0.36,0.995,5,-4.435,0,0.104,0.000595,0.000703,0.193,0.139,123.36,4,heavy-metal
6xHgQwHoSm3JaaEmTKiT7v,Almafuerte,A Fondo Blanco,Si Me Estás Buscando,35,181133,False,0.247,0.928,9,-3.692,1,0.0677,0.000337,0.000135,0.304,0.66,92.263,4,heavy-metal
7DOGpaCNsjoo5jjZnkEMYH,Almafuerte,Mundo Guanaco,El Amasijo de un Gran Sueño,34,202400,False,0.543,0.774,9,-6.371,0,0.0324,0.000298,0.0,0.126,0.525,101.146,4,heavy-metal
0z3GqMEEhZ2gqoGVNNYlC6,Pappo,Blues Local,Longchamps Boogie,36,312173,False,0.56,0.608,9,-15.624,1,0.0394,0.000672,0.35,0.142,0.888,141.036,4,heavy-metal
7nYPy6SVtSg8snrv8kyDvU,Almafuerte,Mundo Guanaco,Dijo el Droguero al Drogador,33,274266,False,0.366,0.791,7,-7.131,1,0.103,0.000142,0.000224,0.0438,0.557,140.506,4,heavy-metal
69OfVtcwv0l9etxgk4q95y,Horcas,Por Tu Honor,Punto Final,34,312800,False,0.433,0.735,8,-3.535,1,0.0358,0.00764,0.0,0.0935,0.22,126.724,4,heavy-metal
5HvOWXV84hNU01ge2EnVhJ,V8,Luchando por el Metal,Muy Cansado Estoy,33,203093,False,0.328,0.928,4,-4.462,1,0.181,0.0122,0.000283,0.112,0.387,144.725,4,heavy-metal
3gsTZyZ8ZsRZyJwXT8dJ3q,Hermetica,Intérpretes,Víctimas del Vaciamiento,34,227306,False,0.291,0.829,9,-8.251,1,0.058,0.000704,9.61e-05,0.128,0.528,161.374,4,heavy-metal
1AQW510iM5rLvcw02pBy30,Hermetica,Intérpretes,Cráneo Candente,33,262600,False,0.245,0.845,11,-8.308,0,0.0728,0.00114,1.3e-05,0.225,0.372,158.515,4,heavy-metal
3vdu6c1LW3YVd9QVA4w3pG,OConnor,Un Poco de Respeto,Ana no duerme,32,173557,False,0.302,0.787,9,-6.799,1,0.0538,8.65e-05,5.34e-05,0.0707,0.526,163.811,4,heavy-metal
5hTDilZpuznsMv3UEU0ZF3,Rata Blanca,El Reino Olvidado,"Un Día Más, Un Día Menos",34,346157,False,0.552,0.621,1,-6.685,0,0.0232,0.00685,0.00339,0.0974,0.394,96.023,4,heavy-metal
6Act1lqlfK5rTU2z9czzYS,Hermetica,Intérpretes,Vencedores Vencidos,35,160400,False,0.255,0.798,0,-8.613,0,0.0846,6.38e-06,0.00596,0.374,0.504,153.829,4,heavy-metal
7MxQs6yYYMdlPctpF5WQGF,Hermetica,Victimas del Vaciamiento,Hospitalarias Realidades,33,208906,False,0.424,0.777,11,-9.815,0,0.0453,0.000148,0.0,0.102,0.569,146.214,4,heavy-metal
1hIObAkqSRnelBf40y4FhE,Pappo,Blues Local,Una Casa Con Diez Pinos,35,310000,False,0.494,0.461,2,-14.7,1,0.0396,0.019,0.0292,0.126,0.314,86.76,4,heavy-metal
0vpwiy0syA7kM3TbdkWDbo,Malon,Nuevo Orden Mundial,El Infierno de Ayer,33,149933,False,0.493,0.984,7,-4.728,1,0.0642,5.24e-06,0.0208,0.309,0.172,112.519,3,heavy-metal
3vqtXUHVs1i5sB8QZOm6UU,Malon,Nuevo Orden Mundial,Nuevo Orden Mundial,34,231426,False,0.494,0.982,7,-4.775,1,0.0539,2.47e-06,0.0692,0.314,0.51,130.077,4,heavy-metal
1kKzLv3w7I5NXzEtWkSzi4,Beast In Black,Dark Connection,Hardcore,59,214134,True,0.462,0.935,6,-5.215,0,0.0417,1.44e-05,0.0415,0.111,0.721,139.961,4,heavy-metal
2TZtQt10Ajm3wB4MoqluZj,Beast In Black,Dark Connection,One Night in Tokyo,62,187016,False,0.469,0.977,4,-5.458,1,0.0558,1.25e-05,0.691,0.045,0.727,127.971,4,heavy-metal
5TMj9sVkboOwxLhoeEq2k6,Accept,Blood of the Nations,Kill the Pain,52,347280,False,0.401,0.829,4,-5.184,0,0.0347,0.00273,0.0105,0.268,0.226,137.98,4,heavy-metal
07PkyKflNaG0qbvXJ4Z3SU,Doro,Under My Skin - A Fine Selection of Doro Classics,Für Immer,31,278640,False,0.474,0.587,1,-8.254,1,0.0291,0.00821,0.000446,0.234,0.237,141.635,4,heavy-metal
23QPVBcCZ72vpuy9hLLlK2,Lörihen,Bajo la Cruz,Bajo la Cruz,31,282645,False,0.464,0.785,11,-4.501,1,0.0358,0.000559,0.0,0.105,0.384,125.078,4,heavy-metal
3t9n74fPdwxVnrDxD2nI7h,Los Antiguos,Simple,Hecho a mi medida,30,280450,False,0.311,0.972,4,-4.805,1,0.0903,7.65e-06,5.56e-05,0.343,0.135,94.7,4,heavy-metal
1wQqeNE9vcQARph6dhBuDf,De La Tierra,De La Tierra,Somos Uno,30,242600,False,0.568,0.967,10,-3.294,0,0.0538,0.000148,0.0585,0.126,0.553,129.971,4,heavy-metal
0Zx5nFm89zrGjSg6dkL3W9,Barilari,Canciones Doradas,Angel,30,262077,False,0.374,0.634,4,-4.535,1,0.0293,0.161,0.0,0.117,0.227,75.565,4,heavy-metal
2dbOYFfS7r7NAzquRvji9A,Accept,Balls To The Wall,Balls to the Wall,61,342600,False,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,4,heavy-metal
5I0pBuVMNmX08ZihyC6zDi,Valonkantajat,Tuomittu Elämään,Tuomittu Elämään,30,345360,False,0.548,0.887,9,-5.584,0,0.0487,0.000224,0.00431,0.219,0.502,135.022,4,heavy-metal
7iOSeHfKU2EhSKcX7TbjKG,Beast In Black,Berserker,Blind and Frozen,61,304596,False,0.491,0.95,2,-6.719,1,0.059,3.24e-05,1.75e-05,0.0698,0.497,146.007,4,heavy-metal
4VB8uoPaYodzlPiclmsiG9,Kilpi,Sähkönsinistä Sinfoniaa (Remastered),Nerokasta Ikävää,30,238978,False,0.424,0.889,3,-4.744,1,0.0462,0.00135,0.0,0.358,0.387,125.041,4,heavy-metal
33UGinuC09kmon17w88E1N,Asspera,La Concha de Dio$,Tarifazo,31,244718,True,0.461,0.984,9,-4.098,1,0.116,0.000975,0.0,0.0368,0.66,190.089,4,heavy-metal
1buyVwANplE94gQQNvuESP,Plan 4,En Mil Pedazos,En Mil Pedazos,30,160866,False,0.478,0.966,7,-3.037,1,0.211,0.000424,0.018,0.213,0.562,173.953,4,heavy-metal
6N7UXgEpLpyua6OdefqYyg,Asspera,La Concha de Dio$,La Concha de Dio$,30,226924,True,0.598,0.976,4,-4.436,1,0.13,0.000917,7.07e-06,0.256,0.617,94.984,4,heavy-metal
2IPIil5mAjsQmWln0AN8KM,Riff,Macadam 3...2...1...0...,Macadam 3...2...1...0...,31,286120,False,0.29,0.727,9,-10.15,1,0.0874,9.42e-05,0.171,0.132,0.356,167.512,4,heavy-metal
1wSXz7D5hfVWWSyRQ7FQwJ,Almafuerte,Trillando la Fina,PaÂ´Pelusa,31,289093,False,0.55,0.908,11,-3.625,0,0.0318,0.0072,6.84e-05,0.139,0.42,119.973,4,heavy-metal
6Qa3SYPRN4RpN7ORAjsgWQ,Almafuerte,Del Entorno,1999,31,178333,False,0.206,0.956,2,-3.187,1,0.117,0.000333,0.0,0.081,0.395,154.657,4,heavy-metal
0tQ2VJfLhoRX47OVw8cSfU,Carajo,Atrapasueños,Atrapasueños,33,202893,False,0.418,0.973,10,-3.274,0,0.108,0.00103,0.0,0.12,0.35,151.943,4,heavy-metal
2o8CcAp2kvoGKcySptVPmr,Asspera;Ale Sergi,Glandes Exitos,Don,31,203691,True,0.509,0.863,1,-5.359,1,0.0554,0.000121,0.000113,0.363,0.478,195.028,4,heavy-metal
564R2CUjKmBW3hNTghZeKk,Aonikenk,Sentir Metalero,Cacique Yatel,31,256360,False,0.277,0.97,9,-3.577,0,0.212,0.000194,5.24e-06,0.197,0.119,116.211,3,heavy-metal
3FIWLkKXpO6EgR30eEmSl2,Ricardo Iorio,Ayer Deseo Hoy Realidad,Hace Casi 2000 Años,31,222173,False,0.394,0.809,9,-5.891,0,0.0541,0.0745,0.000102,0.16,0.464,99.708,4,heavy-metal
1NDLNhFipHtO9KO0AUWN7l,Almafuerte,Trillando la Fina,PaÂ´l recuerdo,31,243573,False,0.576,0.736,9,-4.275,1,0.0288,0.0526,4.99e-06,0.159,0.197,96.882,4,heavy-metal
5ZgDVxZtL6w8QKPV8f1ZDD,Almafuerte,Toro y Pampa (Remasterizado 2021),Unas Estrofas Más,32,248233,False,0.364,0.714,7,-4.503,1,0.0276,0.00221,0.0,0.0787,0.531,92.996,4,heavy-metal
3Qwk2xcvEh6VDp5QiKdmS4,Tren Loco,Venas De Acero,Pueblo Motoquero,30,286653,False,0.479,0.943,8,-3.872,1,0.0451,0.000289,0.0043,0.151,0.468,139.983,4,heavy-metal
2D0bkJyweZ2ZIZSsHQsTQ0,Almafuerte,Ultimando (Cotidiafonos Volumen 1),Ruta 76,32,234973,False,0.415,0.583,4,-4.535,1,0.0287,0.015,3.04e-06,0.12,0.424,129.036,4,heavy-metal
4DTexlBKAowGb5zhsot7cG,Stam1na,Raja,Muistipalapelit,31,335213,False,0.399,0.96,2,-6.417,1,0.0649,0.000622,0.0265,0.504,0.346,149.505,4,heavy-metal
1aWAVNXQgQWYikcXKRAhPM,Rata Blanca,Entre el Cielo y el Infierno,Sin Tu Amor Nada Existe,32,354200,False,0.534,0.648,4,-12.992,1,0.028,0.000927,0.0313,0.165,0.428,96.077,4,heavy-metal
56GJxhcvwYasH2PBCSar6X,Carajo,Frente a Frente,Traccion a Sangre,32,210720,False,0.42,0.914,7,-4.773,0,0.169,0.00231,0.0,0.0766,0.253,171.975,4,heavy-metal
6NVfU6IQuxPqH6hKtiSOMH,Almafuerte,Ultimando (Cotidiafonos Volumen 1),Yo Traigo la Semilla,32,241320,False,0.339,0.933,7,-2.892,1,0.0502,0.00164,3.15e-06,0.104,0.461,142.518,4,heavy-metal
4CDK4F10feGi1kXSFIApRV,Malon,Espíritu Combativo,Culto Siniestro,31,205752,False,0.362,0.886,7,-4.476,0,0.0662,5.52e-05,0.00191,0.0669,0.507,141.632,4,heavy-metal
1qdL50KCmGmGjKTT0bT8Kd,Plan 4,Lleva Tu Mente al Limite,En la Eternidad,31,189053,False,0.527,0.983,11,-3.115,0,0.0787,0.000104,5.4e-05,0.383,0.418,124.0,4,heavy-metal
4ndXgT3jUzWqviQnHsfUL8,Ricardo Iorio,Ayer Deseo Hoy Realidad,Blues del Atardecer,30,198840,False,0.369,0.52,0,-5.437,1,0.0334,0.0932,3.88e-06,0.265,0.562,145.664,3,heavy-metal
5qmap4CQeX4rNCIi2rBOJ8,Almafuerte,En Vivo Obras,Sé Vos - En Vivo,32,249144,False,0.203,0.774,9,-4.877,0,0.0402,0.00279,0.000333,0.93,0.478,73.988,4,heavy-metal
3K8zr7xc6wZRQ7xb2xijRo,Asspera,Viaje al Centro de la Verga,Viaje al Centro de la Verga,30,296306,True,0.397,0.99,8,-3.313,1,0.205,0.00067,7.69e-06,0.552,0.321,180.154,4,heavy-metal
7H9SmSwJugSwDK5k41Oilf,Pappo;Pappo's Blues,"Pappo y Amigos, Vol. 1",El Gato de la Calle Negra,33,288000,False,0.537,0.885,4,-5.178,0,0.0283,0.000184,0.000104,0.289,0.604,100.226,4,heavy-metal
2OnST9dGaO88MNQvZ4VjaO,Rata Blanca,Rata Blanca,El Ultimo Ataque,31,487800,False,0.293,0.668,11,-14.31,0,0.0332,0.000331,0.926,0.121,0.526,93.039,4,heavy-metal
1y25iPqPvHGoePmhKrZij5,Tren Loco,Tempestades,Ella (Se Mueve en Silencio),30,303320,False,0.223,0.604,2,-7.389,0,0.0271,0.00646,5.29e-05,0.135,0.236,82.575,4,heavy-metal
2JiodPAAXzYPp3OV9oA1gT,Almafuerte,Del Entorno,Lucero del Alba,32,294560,False,0.292,0.946,11,-3.654,0,0.0656,6.08e-05,1.17e-05,0.104,0.433,93.379,4,heavy-metal
7A46J9SVabX6PWXlquo70t,OConnor,Dolarización,Vida Perra,30,275426,False,0.509,0.967,2,-2.968,0,0.0362,2.73e-05,0.000211,0.216,0.5,137.427,4,heavy-metal
3oUX9nX0ZIuD0UMKwts1DW,Pappo;Almafuerte,"Pappo y Amigos, Vol. 1",El Brujo y el Tiempo,32,161706,False,0.376,0.747,0,-5.377,1,0.0302,0.000142,0.000777,0.237,0.812,133.075,4,heavy-metal
2Ge1IwUGqWBhzOo4w1ZlIx,Hermetica,Acido Argentino,Vientos de Poder,32,257665,False,0.461,0.913,6,-8.983,0,0.0697,0.00131,0.00707,0.0404,0.337,91.451,4,heavy-metal
4HkxrYFORgL80Eo1xuspAr,Malon,Espíritu Combativo,Cancha de Lodo,31,301847,False,0.38,0.888,0,-6.003,1,0.0646,0.00113,0.0368,0.112,0.0788,128.899,4,heavy-metal
6vloEYEVooA1k2MvmVbzUm,Almafuerte,Ultimando (Cotidiafonos Volumen 1),En Este Viaje,31,283120,False,0.378,0.59,6,-4.376,0,0.0267,0.0031,4.8e-05,0.0884,0.471,74.622,4,heavy-metal
65z0PvdmkjAmMXAH3IPLEc,Riff,Contenidos,Pantalla del Mundo Nuevo,32,250693,False,0.407,0.54,2,-11.176,1,0.106,0.00596,2.26e-05,0.0961,0.24,99.378,4,heavy-metal
0BIGcbpqBvGUz2F9NYB8r1,Riff,Zona de Nadie (Remasterizado 2016),Betty Silicona - Remasterizado 2016,31,272493,False,0.575,0.828,9,-9.199,1,0.0524,0.00273,0.0083,0.0892,0.458,149.11,4,heavy-metal
5h6i3AEIuCowRyypsQx2Gq,V8,Un Paso Mas en la Batalla,Cautivos del Sistema,30,233200,False,0.235,0.954,11,-5.582,1,0.166,0.00299,3.59e-06,0.115,0.524,96.622,4,heavy-metal
4FwIOdILaAxMCh5u3IFyVn,Hermetica,Acido Argentino,La Revancha de America,32,218000,False,0.29,0.957,11,-8.868,0,0.0618,4.33e-05,0.000299,0.0727,0.271,141.97,4,heavy-metal
1fhDmmuIYvJLL2wwT0POgo,Rata Blanca,La Llave De La Puerta Secreta,"Michell, Odia La Oscuridad",32,278706,False,0.361,0.962,1,-1.299,0,0.0401,0.00374,4.62e-05,0.304,0.43,170.168,4,heavy-metal
2jcOFXVrcvaU8iNBRBOVW4,Кипелов,Путь Наверх,Я Свободен,47,429866,False,0.324,0.694,9,-9.012,1,0.0745,0.00269,0.0,0.0963,0.0636,144.284,4,heavy-metal
249XHhBxBOblTCYStaC27L,Accept,The Rise of Chaos,Koolaid,59,299720,False,0.548,0.904,11,-5.197,1,0.03,0.000429,0.0842,0.37,0.342,129.016,4,heavy-metal
1KyA5lXW7cAgMLwxRdVAu3,Accept,Life's a Bitch,Life's a Bitch,59,226093,True,0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,4,heavy-metal
1Ng0bn6LYZC80x8zEmSUDi,Helker,Alma de Fuego,Solo Tú,29,316333,False,0.515,0.873,5,-3.76,0,0.038,7.54e-05,0.0,0.538,0.476,119.988,4,heavy-metal
5oYRR7SsbqnpXKaXAwbH5m,A.N.I.M.A.L.;Chuck Jonhson,6 (Animal),Buscando llegar hasta el sol,29,263480,False,0.507,0.688,1,-5.224,1,0.0845,0.00127,8.92e-06,0.0937,0.488,152.469,3,heavy-metal
3bEBT1uW14r5MDgTVdGLf8,Kilpi,IV,Tuli Vesi Ilma Ja Maa,29,268226,False,0.53,0.97,7,-3.12,1,0.0641,6.59e-05,0.0,0.0945,0.507,128.081,4,heavy-metal
14nEPCQLWtMqV4uE1cRHFv,Lörihen,Bajo la Cruz,Vida Eterna,29,295263,False,0.31,0.884,1,-4.088,1,0.0488,0.000301,0.0,0.177,0.314,75.023,4,heavy-metal
1npDycvcBm6bTnaajiTv3X,Brothers of Metal,Emblas Saga,Ride of the Valkyries,59,206666,False,0.492,0.955,11,-6.289,1,0.0775,4.34e-05,8.7e-05,0.395,0.386,144.974,4,heavy-metal
4KVLf2rU3YZslGiF09yo0S,Asspera;El Bananero,El Ganzo,El Ganzo,29,172397,True,0.337,0.673,7,-5.546,1,0.042,0.013,0.0,0.216,0.438,129.029,4,heavy-metal
31dqixouAnInvFeOdK2VOM,Stam1na,Novus Ordo Mundi,Sirkkeli,30,210026,False,0.439,0.975,4,-5.787,0,0.0732,5.77e-06,0.0126,0.379,0.124,106.071,4,heavy-metal
086oQtEFGVPHKH4TmB024u,Carajo,Atrapasueños,Hacerse Cargo,30,199146,False,0.43,0.983,1,-2.59,1,0.1,0.000611,2.84e-06,0.0717,0.527,185.827,4,heavy-metal
13rN2ObY6lOoQYi26OnmLs,Heavy Metal Perse,Aikakirjat,Paha paavo,30,206640,False,0.442,0.98,6,-3.649,0,0.0623,0.000748,2.31e-06,0.163,0.507,102.209,4,heavy-metal
1iAePJy86UM5JmgEviW44Z,Rata Blanca,Mujer Amante (versión acústica),Mujer Amante (versión acústica),30,412264,False,0.637,0.552,9,-6.917,0,0.0346,0.333,3.81e-06,0.0849,0.183,116.081,4,heavy-metal
6itqcPVspOnCg6v5BuuL20,Carajo,Hoy Como Ayer (En Vivo),Maleficio,30,275200,False,0.553,0.855,1,-3.74,1,0.0456,5.25e-05,0.0468,0.0769,0.202,125.005,4,heavy-metal
4szI9s9aLwImC0WDeQsSBS,Rata Blanca,The forgotten Kingdom,Instruments (Mother earth),30,253837,False,0.48,0.587,8,-6.695,0,0.0262,0.0945,0.71,0.114,0.0678,103.01,4,heavy-metal
5eSc8fd3h8ZwsbetW5hPzX,Daniel Lioneye,The King Of Rock 'N' Roll,The King Of Rock'n'Roll,28,177960,False,0.264,0.988,2,-0.795,1,0.298,0.000234,0.211,0.74,0.21,108.204,4,heavy-metal
5QspSgZn9UwatzyIU3vl90,Horcas,Preso en Mi Ciudad (Los Redondos),Preso en Mi Ciudad,29,270797,False,0.572,0.953,8,-4.884,1,0.0694,3.67e-05,0.0102,0.139,0.261,128.005,4,heavy-metal
0oyYoW813PqNnlQLD5SkGd,Carajo,Carajo,Ironía,31,272666,False,0.544,0.967,6,-4.419,1,0.0374,0.000271,9.93e-06,0.138,0.303,94.958,4,heavy-metal
2NNBjmxKR5uO0PnoUFwiXr,Stam1na,SLK,Kuoliaaksi ruoskitut hevoset,30,226960,False,0.462,0.978,11,-3.634,0,0.125,1.91e-05,0.483,0.131,0.325,149.103,4,heavy-metal
3E79oPvGjyMdRgN41PorpQ,Timo Rautiainen & Trio Niskalaukaus,Tilinteon Hetki,Viimeinen Päivä Taivaan?,28,247546,False,0.642,0.915,2,-4.514,0,0.0522,3.29e-05,0.000749,0.0795,0.744,133.803,4,heavy-metal
3nsxyFSYRNefygBeEvnfc6,V8,Luchando por el Metal,Parcas Sangrientas,29,178000,False,0.487,0.951,2,-6.031,1,0.115,0.000442,0.231,0.143,0.399,94.294,4,heavy-metal
4QT85tn0Yf147ROAqi6gDs,Carajo,Carajo,Salvaje,30,245360,False,0.453,0.993,5,-4.202,1,0.105,0.000242,7.53e-05,0.0884,0.375,151.016,4,heavy-metal
6XqPzaGARgBdeVYwxGephp,Carajo,Inmundo,Zión,30,282466,False,0.372,0.894,5,-3.481,0,0.075,0.0115,0.0,0.369,0.648,100.417,3,heavy-metal
5IT6Ke201tHHJnRAMbTYWE,Almafuerte,En Vida,Atravesando Todo Limite,29,245200,False,0.435,0.93,4,-6.488,0,0.0816,8.3e-05,0.0174,0.642,0.345,124.947,4,heavy-metal
1xZS63xkvT4f8r1SGpePtN,Stam1na,Elokuutio,Kuudet raamit,30,212426,False,0.423,0.984,7,-3.388,1,0.258,0.000106,2.89e-05,0.342,0.12,140.09,4,heavy-metal
